soltu_id,pgsc_id,evalue
Soltu.DM.04G024690.1,PGSC0003DMC400023952,0.0
Soltu.DM.11G003380.2,PGSC0003DMC400028208,0.0
Soltu.DM.07G005330.4,PGSC0003DMC400014961,0.0
Soltu.DM.03G018400.2,PGSC0003DMC400018003,0.0
Soltu.DM.01G015790.1,PGSC0003DMC400061495,1e-57
Soltu.DM.05G023800.1,PGSC0003DMC400035968,0.0
Soltu.DM.10G002180.2,PGSC0003DMC400043434,0.0
Soltu.DM.07G021080.1,PGSC0003DMC400035494,0.0
Soltu.DM.05G008560.1,PGSC0003DMC400053996,0.0
Soltu.DM.02G028330.1,PGSC0003DMC400043369,0.0
Soltu.DM.01G047860.3,PGSC0003DMC400044731,0.0
Soltu.DM.04G016360.1,PGSC0003DMC400056953 Gene of unknown function,1e-14
Soltu.DM.12G024350.1,PGSC0003DMC400033014,0.0
Soltu.DM.12G017720.1,PGSC0003DMC400055849,1e-127
Soltu.DM.09G005690.1,PGSC0003DMC400037349,0.0
Soltu.DM.11G012850.1,PGSC0003DMC400032239,2e-13
Soltu.DM.01G028270.2,PGSC0003DMC400011194,0.0
Soltu.DM.09G011930.1,PGSC0003DMC400024537,6e-60
Soltu.DM.05G001530.1,PGSC0003DMC400034154,0.0
Soltu.DM.04G006650.3,PGSC0003DMC400044128,0.0
Soltu.DM.01G003040.1,PGSC0003DMC400028730,0.0
Soltu.DM.09G002260.1,,Error
Soltu.DM.09G002730.1,,Error
Soltu.DM.05G018640.1,PGSC0003DMC400006007,1e-102
Soltu.DM.01G050380.1,PGSC0003DMC400002932,0.0
Soltu.DM.11G003160.3,PGSC0003DMC400028314,0.0
Soltu.DM.12G017980.1,PGSC0003DMC400024532,3e-82
Soltu.DM.08G000320.1,PGSC0003DMC400022141,0.0
Soltu.DM.01G023880.1,PGSC0003DMC400007755,0.0
Soltu.DM.02G006450.2,PGSC0003DMC400027182,0.0
Soltu.DM.05G010120.1,PGSC0003DMC400020804,0.0
Soltu.DM.09G010030.2,PGSC0003DMC400046173,0.0
Soltu.DM.02G017340.1,PGSC0003DMC400051756,0.0
Soltu.DM.04G005850.1,PGSC0003DMC400055584,0.0
Soltu.DM.07G027530.2,PGSC0003DMC400038321,0.0
Soltu.DM.07G021140.1,PGSC0003DMC400030247,0.0
Soltu.DM.01G018960.1,,Error
Soltu.DM.08G010750.1,PGSC0003DMC400044090 Retrotransposon protein,1e-150
Soltu.DM.02G020240.1,PGSC0003DMC400028819,0.0
Soltu.DM.01G032880.1,PGSC0003DMC400000325,0.0
Soltu.DM.06G024650.2,PGSC0003DMC400044338,0.0
Soltu.DM.06G018240.1,PGSC0003DMC400053436,4e-58
Soltu.DM.09G012120.1,PGSC0003DMC400033958,1e-105
Soltu.DM.04G028620.1,PGSC0003DMC400047924,0.0
Soltu.DM.12G000610.1,PGSC0003DMC400041262,0.0
Soltu.DM.06G003980.1,,Error
Soltu.DM.03G009360.2,PGSC0003DMC400031614,1e-138
Soltu.DM.07G017890.1,PGSC0003DMC400044200,0.0
Soltu.DM.08G020500.1,PGSC0003DMC400034400,0.0
Soltu.DM.06G035160.1,PGSC0003DMC400041607,0.0
Soltu.DM.02G015900.1,PGSC0003DMC400018093,0.0
Soltu.DM.08G015430.1,PGSC0003DMC400050660,0.0
Soltu.DM.01G027220.1,PGSC0003DMC400012158 Conserved gene of unknown function,0.0
Soltu.DM.09G022330.1,PGSC0003DMC400006769,0.0
Soltu.DM.02G023800.1,"PGSC0003DMC400006368 Ferredoxin--NADP reductase, leaf-type isozyme,",0.0
Soltu.DM.04G030040.1,PGSC0003DMC400053698,0.0
Soltu.DM.04G029890.1,PGSC0003DMC400053652,0.0
Soltu.DM.08G017440.2,PGSC0003DMC400019152,1e-134
Soltu.DM.06G006720.1,PGSC0003DMC400034696,1e-137
Soltu.DM.01G047060.1,PGSC0003DMC400040044,5e-38
Soltu.DM.01G009400.1,PGSC0003DMC400001626,0.0
Soltu.DM.07G011220.1,,Error
Soltu.DM.09G002370.1,,Error
Soltu.DM.07G017970.1,PGSC0003DMC400045412,0.0
Soltu.DM.02G015030.1,PGSC0003DMC400049536,0.0
Soltu.DM.01G023020.1,PGSC0003DMC400011121,0.0
Soltu.DM.10G029770.1,PGSC0003DMC400058102 Conserved gene of unknown function,0.0
Soltu.DM.07G026270.3,PGSC0003DMC400038684,0.0
Soltu.DM.06G031270.1,PGSC0003DMC400052910,1e-177
Soltu.DM.05G008800.1,PGSC0003DMC400053112,5e-17
Soltu.DM.06G009750.3,PGSC0003DMC400027410,0.0
Soltu.DM.04G012040.1,PGSC0003DMC400018793,0.0
Soltu.DM.02G033690.1,PGSC0003DMC400022356,0.0
Soltu.DM.03G007440.3,PGSC0003DMC400009823,0.0
Soltu.DM.01G035140.1,PGSC0003DMC400000486,0.0
Soltu.DM.06G013280.1,PGSC0003DMC400052127,0.0
Soltu.DM.09G002400.1,,Error
Soltu.DM.01G015980.2,PGSC0003DMC400029573,0.0
Soltu.DM.03G030940.2,PGSC0003DMC400034427,0.0
Soltu.DM.08G024950.1,PGSC0003DMC400033395,8e-64
Soltu.DM.01G003640.1,PGSC0003DMC400054641,6e-51
Soltu.DM.04G019040.1,PGSC0003DMC400062983,0.0
Soltu.DM.03G029100.2,PGSC0003DMC400042448,0.0
Soltu.DM.11G017610.2,PGSC0003DMC400023260,0.0
Soltu.DM.11G023270.1,PGSC0003DMC400034195,0.0
Soltu.DM.02G022800.1,PGSC0003DMC400002846,0.0
Soltu.DM.03G013880.1,PGSC0003DMC400014637,0.0
Soltu.DM.12G007290.2,PGSC0003DMC400029629,0.0
Soltu.DM.01G049900.1,PGSC0003DMC400053930,0.0
Soltu.DM.01G006620.1,PGSC0003DMC400025962,0.0
Soltu.DM.01G016620.1,,Error
Soltu.DM.02G024320.3,PGSC0003DMC400006476,0.0
Soltu.DM.10G005650.1,PGSC0003DMC400033662,0.0
Soltu.DM.04G025910.1,,Error
Soltu.DM.04G010780.1,PGSC0003DMC400047443,0.0
Soltu.DM.06G004050.1,PGSC0003DMC400003830,0.0
Soltu.DM.06G026130.1,PGSC0003DMC400055840,0.0
Soltu.DM.03G036510.5,PGSC0003DMC400004609,0.0
Soltu.DM.12G019210.1,PGSC0003DMC400009386,0.0
Soltu.DM.07G012830.1,PGSC0003DMC400048500,0.0
Soltu.DM.10G014240.1,,Error
Soltu.DM.08G018170.1,PGSC0003DMC400026012,0.0
Soltu.DM.08G019970.2,PGSC0003DMC400036192,0.0
Soltu.DM.04G034220.2,PGSC0003DMC400014048,0.0
Soltu.DM.03G003850.1,PGSC0003DMC400039078,0.0
Soltu.DM.03G027570.2,PGSC0003DMC400042526,0.0
Soltu.DM.06G026830.2,PGSC0003DMC400046864,0.0
Soltu.DM.08G026850.1,PGSC0003DMC400039445,0.0
Soltu.DM.12G003550.1,PGSC0003DMC400051117,0.0
Soltu.DM.10G001710.1,PGSC0003DMC400025432,0.0
Soltu.DM.03G025610.2,PGSC0003DMC400031712,0.0
Soltu.DM.02G029360.1,,Error
Soltu.DM.01G011820.1,PGSC0003DMC400017441,1e-98
Soltu.DM.09G006560.1,PGSC0003DMC400003107,0.0
Soltu.DM.01G036410.1,PGSC0003DMC400033773,0.0
Soltu.DM.04G016910.1,PGSC0003DMC400059633 DNA binding protein,1e-165
Soltu.DM.03G001330.1,PGSC0003DMC400046475,0.0
Soltu.DM.05G002950.1,PGSC0003DMC400054831,2e-10
Soltu.DM.12G000220.1,PGSC0003DMC400065300,0.0
Soltu.DM.04G031360.1,PGSC0003DMC400003673,1e-126
Soltu.DM.03G008970.1,PGSC0003DMC400018343,0.0
Soltu.DM.03G014630.1,PGSC0003DMC400032840,0.0
Soltu.DM.04G001650.1,PGSC0003DMC400027812,0.0
Soltu.DM.12G009470.1,PGSC0003DMC400024679,0.0
Soltu.DM.02G034390.1,PGSC0003DMC400035180,0.0
Soltu.DM.08G014740.1,PGSC0003DMC400008018,0.0
Soltu.DM.01G010470.1,PGSC0003DMC400058067,1e-178
Soltu.DM.02G000770.1,,Error
Soltu.DM.08G029560.1,PGSC0003DMC400010271,1e-31
Soltu.DM.10G020400.1,PGSC0003DMC400044090,1e-123
Soltu.DM.05G021440.3,PGSC0003DMC400012842,0.0
Soltu.DM.01G012460.1,,Error
Soltu.DM.01G025680.1,PGSC0003DMC400068655,1e-179
Soltu.DM.01G035890.3,PGSC0003DMC400005913,0.0
Soltu.DM.07G026190.1,PGSC0003DMC400038473,0.0
Soltu.DM.10G018600.1,PGSC0003DMC400054428,0.0
Soltu.DM.09G011780.1,PGSC0003DMC400056560,6e-79
Soltu.DM.06G003260.1,PGSC0003DMC400036234,4e-38
Soltu.DM.S001930.1,,Error
Soltu.DM.02G002070.3,PGSC0003DMC400040134,0.0
Soltu.DM.08G028840.1,PGSC0003DMC400021760,0.0
Soltu.DM.02G032320.1,PGSC0003DMC400002531,1e-161
Soltu.DM.12G029300.1,PGSC0003DMC400015051,0.0
Soltu.DM.04G023780.1,PGSC0003DMC400040275,0.0
Soltu.DM.11G010510.4,,Error
Soltu.DM.09G025470.3,PGSC0003DMC400010790,0.0
Soltu.DM.02G027240.1,PGSC0003DMC400037089,0.0
Soltu.DM.S000570.1,,Error
Soltu.DM.11G007260.1,PGSC0003DMC400010695,0.0
Soltu.DM.10G009140.1,PGSC0003DMC400007693 Leucine-rich repeat resistance protein,0.0
Soltu.DM.04G018080.1,PGSC0003DMC400069242,0.0
Soltu.DM.04G034980.3,PGSC0003DMC400048441,0.0
Soltu.DM.03G014780.1,PGSC0003DMC400032853,0.0
Soltu.DM.02G021200.1,PGSC0003DMC400021360,9e-69
Soltu.DM.10G020610.1,PGSC0003DMC400033281,0.0
Soltu.DM.08G001980.1,PGSC0003DMC400045672,0.0
Soltu.DM.05G020470.1,PGSC0003DMC400012469,0.0
Soltu.DM.08G011110.1,PGSC0003DMC400024324,0.0
Soltu.DM.01G026040.1,,Error
Soltu.DM.03G017560.1,PGSC0003DMC400025267,0.0
Soltu.DM.07G025240.1,PGSC0003DMC400033484,0.0
Soltu.DM.03G005960.1,PGSC0003DMC400048086,1e-112
Soltu.DM.07G008320.1,PGSC0003DMC400015448,6e-27
Soltu.DM.03G032400.1,PGSC0003DMC400009483,4e-54
Soltu.DM.12G017880.1,PGSC0003DMC400034692,0.0
Soltu.DM.03G025170.1,PGSC0003DMC400026708,1e-178
Soltu.DM.04G025190.2,PGSC0003DMC400059436,0.0
Soltu.DM.08G015780.1,,Error
Soltu.DM.12G010560.1,PGSC0003DMC400054661,0.0
Soltu.DM.07G008220.1,PGSC0003DMC400061654,3e-90
Soltu.DM.08G001260.1,PGSC0003DMC400035616,0.0
Soltu.DM.03G020750.3,PGSC0003DMC400005679,0.0
Soltu.DM.05G000710.2,PGSC0003DMC400049349,0.0
Soltu.DM.05G008680.1,,Error
Soltu.DM.03G026230.1,PGSC0003DMC400031674,0.0
Soltu.DM.09G021820.1,PGSC0003DMC400050914,1e-168
Soltu.DM.07G025930.1,PGSC0003DMC400024541,0.0
Soltu.DM.11G007720.2,PGSC0003DMC400001891,0.0
Soltu.DM.05G018860.1,PGSC0003DMC400002288,0.0
Soltu.DM.04G034610.1,PGSC0003DMC400005984,0.0
Soltu.DM.01G021550.1,PGSC0003DMC400020060,0.0
Soltu.DM.01G024050.1,PGSC0003DMC400068840,0.0
Soltu.DM.09G000010.1,,Error
Soltu.DM.12G002100.1,PGSC0003DMC400008291,0.0
Soltu.DM.01G027390.4,,Error
Soltu.DM.05G021930.1,PGSC0003DMC400037802,0.0
Soltu.DM.01G007540.1,PGSC0003DMC400009285,0.0
Soltu.DM.02G022340.1,PGSC0003DMC400024145,0.0
Soltu.DM.11G002080.1,PGSC0003DMC400036545,0.0
Soltu.DM.12G000920.1,PGSC0003DMC400036526,0.0
Soltu.DM.04G004070.1,PGSC0003DMC400060002,0.0
Soltu.DM.03G001830.1,PGSC0003DMC400007789,0.0
Soltu.DM.09G023250.2,PGSC0003DMC400020127,0.0
Soltu.DM.07G005920.1,PGSC0003DMC400059459,0.0
Soltu.DM.01G035410.1,PGSC0003DMC400064489,0.0
Soltu.DM.02G031500.5,PGSC0003DMC400002590,0.0
Soltu.DM.04G019820.1,PGSC0003DMC400049993,0.0
Soltu.DM.04G015450.1,PGSC0003DMC400054189 Chromo domain protein LHP1,4e-24
Soltu.DM.12G017740.1,PGSC0003DMC400027032,7e-23
Soltu.DM.02G008160.1,PGSC0003DMC400044178,0.0
Soltu.DM.06G028630.1,PGSC0003DMC400046906,0.0
Soltu.DM.02G022440.2,PGSC0003DMC400002716,0.0
Soltu.DM.08G017490.1,PGSC0003DMC400019159,0.0
Soltu.DM.10G001960.1,PGSC0003DMC400043414,0.0
Soltu.DM.02G001380.2,,Error
Soltu.DM.03G003950.2,PGSC0003DMC400039135 ATP binding protein,0.0
Soltu.DM.03G005830.1,PGSC0003DMC400056372,0.0
Soltu.DM.07G019220.1,,Error
Soltu.DM.12G003620.1,PGSC0003DMC400051117,0.0
Soltu.DM.06G012400.1,PGSC0003DMC400037440,0.0
Soltu.DM.01G032740.1,PGSC0003DMC400000033,0.0
Soltu.DM.08G002050.1,PGSC0003DMC400045680,0.0
Soltu.DM.12G023380.1,PGSC0003DMC400024502,0.0
Soltu.DM.06G019500.1,PGSC0003DMC400045353,0.0
Soltu.DM.02G011850.4,PGSC0003DMC400018252,0.0
Soltu.DM.11G020690.2,PGSC0003DMC400000804,0.0
Soltu.DM.06G025690.1,,Error
Soltu.DM.01G025250.3,PGSC0003DMC400009267 Boron transporter,0.0
Soltu.DM.06G009550.1,PGSC0003DMC400014866,0.0
Soltu.DM.01G003100.1,PGSC0003DMC400028729,0.0
Soltu.DM.01G019470.1,PGSC0003DMC400060607,8e-82
Soltu.DM.09G005710.1,PGSC0003DMC400037388,0.0
Soltu.DM.04G003380.1,PGSC0003DMC400051339,0.0
Soltu.DM.10G009650.2,PGSC0003DMC400054841,0.0
Soltu.DM.12G009970.1,PGSC0003DMC400057277,3e-13
Soltu.DM.11G026330.1,PGSC0003DMC400027205,0.0
Soltu.DM.08G028760.1,PGSC0003DMC400033662,2e-46
Soltu.DM.05G025910.1,PGSC0003DMC400040660,0.0
Soltu.DM.03G024020.1,PGSC0003DMC400026781,0.0
Soltu.DM.03G001910.1,PGSC0003DMC400022697 Leucine-rich repeat receptor kinase,0.0
Soltu.DM.04G011780.1,PGSC0003DMC400013488,1e-124
Soltu.DM.03G028990.2,PGSC0003DMC400042430,0.0
Soltu.DM.06G034530.2,PGSC0003DMC400034775,0.0
Soltu.DM.02G021770.1,PGSC0003DMC400012967,0.0
Soltu.DM.07G012130.9,PGSC0003DMC400031389,0.0
Soltu.DM.03G002330.2,PGSC0003DMC400008974,0.0
Soltu.DM.09G024080.1,PGSC0003DMC400055129,0.0
Soltu.DM.11G015570.1,PGSC0003DMC400066192,3e-27
Soltu.DM.12G010560.2,PGSC0003DMC400054661,0.0
Soltu.DM.07G014000.1,PGSC0003DMC400023209,0.0
Soltu.DM.09G023230.1,PGSC0003DMC400020123,0.0
Soltu.DM.01G050710.1,PGSC0003DMC400002887,0.0
Soltu.DM.01G012370.1,,Error
Soltu.DM.07G025870.2,PGSC0003DMC400025344,1e-148
Soltu.DM.08G027290.2,PGSC0003DMC400005490,0.0
Soltu.DM.07G010450.1,PGSC0003DMC400036519,0.0
Soltu.DM.01G039760.2,PGSC0003DMC400042936,0.0
Soltu.DM.12G025160.1,PGSC0003DMC400000736,0.0
Soltu.DM.11G019730.1,PGSC0003DMC400018523,1e-109
Soltu.DM.08G011800.3,PGSC0003DMC400023014,0.0
Soltu.DM.01G006770.1,PGSC0003DMC400033151,0.0
Soltu.DM.10G015010.1,PGSC0003DMC400011039,1e-122
Soltu.DM.02G026270.1,PGSC0003DMC400053253,0.0
Soltu.DM.03G036090.1,PGSC0003DMC400004638,0.0
Soltu.DM.09G005250.1,PGSC0003DMC400006874,0.0
Soltu.DM.02G004300.1,PGSC0003DMC400010679,5e-34
Soltu.DM.04G024990.1,PGSC0003DMC400031396,0.0
Soltu.DM.02G001900.1,PGSC0003DMC400002310,1e-135
Soltu.DM.02G022320.1,PGSC0003DMC400024176,0.0
Soltu.DM.07G000940.1,PGSC0003DMC400019803,0.0
Soltu.DM.11G001210.1,PGSC0003DMC400023455,0.0
Soltu.DM.03G020970.2,PGSC0003DMC400001132,3e-87
Soltu.DM.05G009100.1,PGSC0003DMC400059404,5e-28
Soltu.DM.01G034450.6,PGSC0003DMC400000436,0.0
Soltu.DM.04G010960.1,PGSC0003DMC400040987,0.0
Soltu.DM.12G022160.1,PGSC0003DMC400037773,0.0
Soltu.DM.06G012960.1,PGSC0003DMC400067748,7e-52
Soltu.DM.03G017680.2,PGSC0003DMC400025189,0.0
Soltu.DM.12G010000.1,PGSC0003DMC400024320,1e-102
Soltu.DM.11G023970.1,PGSC0003DMC400032351,0.0
Soltu.DM.01G048690.3,PGSC0003DMC400044990,7e-21
Soltu.DM.10G010740.1,PGSC0003DMC400056512,0.0
Soltu.DM.08G005030.1,PGSC0003DMC400010384,0.0
Soltu.DM.01G049370.2,PGSC0003DMC400001410,0.0
Soltu.DM.12G006310.1,PGSC0003DMC400056579,0.0
Soltu.DM.04G037450.1,PGSC0003DMC400017600,1e-176
Soltu.DM.11G012760.1,PGSC0003DMC400068203,0.0
Soltu.DM.10G022730.1,,Error
Soltu.DM.04G034760.2,PGSC0003DMC400029501,0.0
Soltu.DM.07G028150.3,PGSC0003DMC400038273,0.0
Soltu.DM.12G015850.1,PGSC0003DMC400022916,0.0
Soltu.DM.02G015700.1,PGSC0003DMC400049477,0.0
Soltu.DM.05G000980.4,PGSC0003DMC400049320,0.0
Soltu.DM.06G015250.1,PGSC0003DMC400063341,1e-45
Soltu.DM.01G035150.2,PGSC0003DMC400000487,0.0
Soltu.DM.02G024250.4,PGSC0003DMC400006336,0.0
Soltu.DM.05G024900.1,PGSC0003DMC400040530,0.0
Soltu.DM.01G049800.1,PGSC0003DMC400053901,0.0
Soltu.DM.04G003750.1,PGSC0003DMC400051389,0.0
Soltu.DM.07G010750.1,PGSC0003DMC400005844,0.0
Soltu.DM.01G006810.1,PGSC0003DMC400060470,0.0
Soltu.DM.09G013150.1,PGSC0003DMC400044052,6e-25
Soltu.DM.09G026270.1,PGSC0003DMC400030138,1e-148
Soltu.DM.07G019380.1,PGSC0003DMC400031929,0.0
Soltu.DM.01G021130.1,PGSC0003DMC400024783,0.0
Soltu.DM.10G030270.2,PGSC0003DMC400012746,0.0
Soltu.DM.04G015100.1,PGSC0003DMC400064575,2e-72
Soltu.DM.01G006090.8,PGSC0003DMC400009749,0.0
Soltu.DM.12G005630.1,PGSC0003DMC400027016,0.0
Soltu.DM.10G022850.1,PGSC0003DMC400060293,0.0
Soltu.DM.01G004340.1,PGSC0003DMC400018926 Hcr9-OR2A,0.0
Soltu.DM.04G022910.1,,Error
Soltu.DM.03G024150.1,PGSC0003DMC400026770,0.0
Soltu.DM.12G011440.1,PGSC0003DMC400025502,0.0
Soltu.DM.12G028820.1,PGSC0003DMC400068995,6e-81
Soltu.DM.11G012670.1,,Error
Soltu.DM.03G011360.1,PGSC0003DMC400029553,0.0
Soltu.DM.02G011920.2,PGSC0003DMC400018253,0.0
Soltu.DM.02G019870.1,PGSC0003DMC400003745,0.0
Soltu.DM.03G024380.1,PGSC0003DMC400026661,0.0
Soltu.DM.02G022300.3,PGSC0003DMC400024140,0.0
Soltu.DM.06G029690.1,PGSC0003DMC400010506,0.0
Soltu.DM.10G028210.1,PGSC0003DMC400014380,0.0
Soltu.DM.02G014420.1,PGSC0003DMC400005557,0.0
Soltu.DM.07G025210.1,PGSC0003DMC400033486,0.0
Soltu.DM.01G031930.2,PGSC0003DMC400045015,0.0
Soltu.DM.11G020440.2,PGSC0003DMC400000879,0.0
Soltu.DM.09G001140.1,PGSC0003DMC400035375,0.0
Soltu.DM.10G013460.1,PGSC0003DMC400009632,0.0
Soltu.DM.03G012540.1,PGSC0003DMC400029281,0.0
Soltu.DM.01G012340.1,,Error
Soltu.DM.02G003400.1,PGSC0003DMC400022872,0.0
Soltu.DM.11G022980.4,PGSC0003DMC400014179,0.0
Soltu.DM.10G025620.1,PGSC0003DMC400049071,0.0
Soltu.DM.10G010080.1,PGSC0003DMC400004065,0.0
Soltu.DM.03G022400.1,PGSC0003DMC400016084,4e-83
Soltu.DM.04G011710.1,PGSC0003DMC400022559,0.0
Soltu.DM.04G028320.1,PGSC0003DMC400038026,0.0
Soltu.DM.12G009990.1,PGSC0003DMC400046598,0.0
Soltu.DM.06G001600.1,PGSC0003DMC400025938,0.0
Soltu.DM.02G023610.2,PGSC0003DMC400006391,1e-146
Soltu.DM.07G000910.1,PGSC0003DMC400019802,0.0
Soltu.DM.01G002980.1,PGSC0003DMC400036947,0.0
Soltu.DM.09G023940.1,,Error
Soltu.DM.07G022120.1,PGSC0003DMC400069043,0.0
Soltu.DM.01G051230.4,PGSC0003DMC400010942,0.0
Soltu.DM.09G022730.3,PGSC0003DMC400029427,0.0
Soltu.DM.11G006190.2,PGSC0003DMC400033854,1e-178
Soltu.DM.11G008950.1,,Error
Soltu.DM.05G003790.1,PGSC0003DMC400053135,0.0
Soltu.DM.08G003260.1,PGSC0003DMC400064049,0.0
Soltu.DM.09G029620.1,PGSC0003DMC400035788,0.0
Soltu.DM.02G029400.1,,Error
Soltu.DM.12G025960.1,PGSC0003DMC400000645,0.0
Soltu.DM.01G025040.2,PGSC0003DMC400015922,0.0
Soltu.DM.02G032370.1,PGSC0003DMC400002527,0.0
Soltu.DM.09G021190.1,PGSC0003DMC400018208,0.0
Soltu.DM.01G024860.1,PGSC0003DMC400015906,0.0
Soltu.DM.03G026140.1,PGSC0003DMC400056907,1e-173
Soltu.DM.01G017470.1,PGSC0003DMC400059495,1e-160
Soltu.DM.03G007890.1,,Error
Soltu.DM.02G025600.1,PGSC0003DMC400022470,0.0
Soltu.DM.09G015350.1,,Error
Soltu.DM.08G030030.1,PGSC0003DMC400021650,0.0
Soltu.DM.01G000370.1,PGSC0003DMC400039500,1e-160
Soltu.DM.09G029410.1,PGSC0003DMC400045901,0.0
Soltu.DM.03G015140.1,,Error
Soltu.DM.10G016570.1,,Error
Soltu.DM.07G013900.1,PGSC0003DMC400021191,0.0
Soltu.DM.01G036540.1,,Error
Soltu.DM.11G019910.4,PGSC0003DMC400013017,0.0
Soltu.DM.06G017700.1,PGSC0003DMC400029125,2e-28
Soltu.DM.08G002970.1,PGSC0003DMC400057504,0.0
Soltu.DM.01G021980.1,PGSC0003DMC400006117,0.0
Soltu.DM.02G010930.4,PGSC0003DMC400016631,0.0
Soltu.DM.02G032300.1,PGSC0003DMC400002533,0.0
Soltu.DM.06G034970.3,PGSC0003DMC400041579,0.0
Soltu.DM.04G030800.1,PGSC0003DMC400022839,0.0
Soltu.DM.10G003960.1,PGSC0003DMC400037859,0.0
Soltu.DM.03G011690.2,PGSC0003DMC400032146,0.0
Soltu.DM.10G009060.1,PGSC0003DMC400007696,0.0
Soltu.DM.02G004660.1,PGSC0003DMC400037181,0.0
Soltu.DM.12G026120.2,PGSC0003DMC400067598,0.0
Soltu.DM.01G009700.1,PGSC0003DMC400058760,0.0
Soltu.DM.12G007050.1,PGSC0003DMC400015006,0.0
Soltu.DM.03G020070.1,PGSC0003DMC400054949,0.0
Soltu.DM.01G027770.1,,Error
Soltu.DM.01G024170.1,PGSC0003DMC400065696,0.0
Soltu.DM.05G026560.1,PGSC0003DMC400040611,0.0
Soltu.DM.01G002290.6,,Error
Soltu.DM.09G027540.1,PGSC0003DMC400002819,1e-170
Soltu.DM.04G027820.1,PGSC0003DMC400043484,0.0
Soltu.DM.11G024350.1,,Error
Soltu.DM.01G015600.1,PGSC0003DMC400062056,1e-132
Soltu.DM.01G051420.1,PGSC0003DMC400032482 WD-repeat protein,0.0
Soltu.DM.11G013450.1,PGSC0003DMC400032740,1e-179
Soltu.DM.07G024100.1,PGSC0003DMC400021940,0.0
Soltu.DM.01G003020.1,PGSC0003DMC400028732,0.0
Soltu.DM.03G020170.4,PGSC0003DMC400054925,0.0
Soltu.DM.09G012790.1,PGSC0003DMC400031287,0.0
Soltu.DM.07G020500.1,PGSC0003DMC400042021,0.0
Soltu.DM.01G050080.1,PGSC0003DMC400005651,0.0
Soltu.DM.04G009030.1,PGSC0003DMC400040856,0.0
Soltu.DM.04G014580.1,PGSC0003DMC400039829,3e-09
Soltu.DM.04G004530.1,PGSC0003DMC400046485,0.0
Soltu.DM.12G006750.1,PGSC0003DMC400031043,0.0
Soltu.DM.01G045350.1,PGSC0003DMC400018872,1e-154
Soltu.DM.04G029560.1,PGSC0003DMC400048616,0.0
Soltu.DM.05G026320.2,PGSC0003DMC400040408,0.0
Soltu.DM.02G021510.2,PGSC0003DMC400002281,1e-124
Soltu.DM.06G016960.3,PGSC0003DMC400020889,0.0
Soltu.DM.08G029910.1,PGSC0003DMC400021668,0.0
Soltu.DM.09G023900.1,,Error
Soltu.DM.02G019740.1,PGSC0003DMC400003695,0.0
Soltu.DM.07G015000.3,,Error
Soltu.DM.04G005830.1,PGSC0003DMC400055625,0.0
Soltu.DM.01G000670.1,PGSC0003DMC400017173,0.0
Soltu.DM.06G004310.2,PGSC0003DMC400015291,1e-126
Soltu.DM.09G021700.2,PGSC0003DMC400042019,0.0
Soltu.DM.10G008250.1,,Error
Soltu.DM.03G026950.2,PGSC0003DMC400055792,1e-174
Soltu.DM.01G003460.1,PGSC0003DMC400028706,0.0
Soltu.DM.10G018830.1,PGSC0003DMC400021168,0.0
Soltu.DM.10G020720.1,PGSC0003DMC400033284,0.0
Soltu.DM.12G017890.1,PGSC0003DMC400040224,0.0
Soltu.DM.06G015120.1,PGSC0003DMC400028491,0.0
Soltu.DM.02G017380.2,PGSC0003DMC400051791 Dof zinc finger protein,0.0
Soltu.DM.12G004540.1,PGSC0003DMC400051191,0.0
Soltu.DM.02G014540.1,PGSC0003DMC400012827,0.0
Soltu.DM.11G020710.1,PGSC0003DMC400000806,0.0
Soltu.DM.08G005870.1,,Error
Soltu.DM.02G015220.1,PGSC0003DMC400049549,0.0
Soltu.DM.S000840.1,,Error
Soltu.DM.01G010180.1,PGSC0003DMC400062183,1e-83
Soltu.DM.12G012920.1,PGSC0003DMC400039971,0.0
Soltu.DM.10G030190.4,PGSC0003DMC400012774,0.0
Soltu.DM.05G004290.2,PGSC0003DMC400053109,0.0
Soltu.DM.04G002670.1,PGSC0003DMC400010629,0.0
Soltu.DM.02G007360.1,PGSC0003DMC400018393,1e-116
Soltu.DM.06G018520.1,PGSC0003DMC400003776,1e-108
Soltu.DM.06G012800.3,PGSC0003DMC400041956,2e-10
Soltu.DM.01G033260.3,PGSC0003DMC400000071 Acetyl-coenzyme A carboxylase carboxyl,0.0
Soltu.DM.11G000150.4,PGSC0003DMC400023528,0.0
Soltu.DM.05G002230.1,PGSC0003DMC400043555,0.0
Soltu.DM.03G020630.1,PGSC0003DMC400005692,0.0
Soltu.DM.03G002010.1,PGSC0003DMC400022694,0.0
Soltu.DM.10G022430.1,PGSC0003DMC400019494,0.0
Soltu.DM.03G013850.1,PGSC0003DMC400058472,0.0
Soltu.DM.03G035320.2,PGSC0003DMC400004700,0.0
Soltu.DM.07G020630.1,PGSC0003DMC400035483,0.0
Soltu.DM.07G023970.1,PGSC0003DMC400022003,0.0
Soltu.DM.01G041410.5,PGSC0003DMC400031747,0.0
Soltu.DM.11G016980.1,PGSC0003DMC400039788,0.0
Soltu.DM.09G029310.2,PGSC0003DMC400045877,0.0
Soltu.DM.05G012530.1,PGSC0003DMC400033084,1e-115
Soltu.DM.09G025660.9,PGSC0003DMC400010805,0.0
