soltu_id,pgsc_id,evalue
Soltu.DM.04G016940.1,PGSC0003DMC400068890,5e-33
Soltu.DM.05G019540.1,PGSC0003DMC400037528,0.0
Soltu.DM.07G025600.1,PGSC0003DMC400033461,0.0
Soltu.DM.04G036650.1,PGSC0003DMC400017393,0.0
Soltu.DM.12G011250.1,PGSC0003DMC400003831,1e-18
Soltu.DM.04G003690.1,PGSC0003DMC400020375,1e-95
Soltu.DM.03G022490.1,PGSC0003DMC400015994,0.0
Soltu.DM.04G017810.1,,Error
Soltu.DM.06G034450.1,PGSC0003DMC400034779,0.0
Soltu.DM.11G024570.1,,Error
Soltu.DM.03G001990.1,PGSC0003DMC400022693,1e-91
Soltu.DM.09G001130.2,PGSC0003DMC400035372,0.0
Soltu.DM.05G026630.1,,Error
Soltu.DM.05G001040.1,PGSC0003DMC400049211,0.0
Soltu.DM.02G023090.1,PGSC0003DMC400002776,1e-121
Soltu.DM.11G025590.6,PGSC0003DMC400047660,0.0
Soltu.DM.06G004980.3,PGSC0003DMC400056179,0.0
Soltu.DM.10G009490.1,PGSC0003DMC400057968,2e-70
Soltu.DM.03G035040.1,PGSC0003DMC400004722,0.0
Soltu.DM.01G030260.1,PGSC0003DMC400054288,0.0
Soltu.DM.07G024390.1,PGSC0003DMC400021965,0.0
Soltu.DM.02G034370.1,PGSC0003DMC400035181,0.0
Soltu.DM.04G001340.1,PGSC0003DMC400013240,0.0
Soltu.DM.01G000790.1,PGSC0003DMC400055335,0.0
Soltu.DM.12G019100.1,,Error
Soltu.DM.07G002840.1,PGSC0003DMC400053507,0.0
Soltu.DM.09G000120.1,,Error
Soltu.DM.12G023780.1,PGSC0003DMC400050201,0.0
Soltu.DM.12G019310.3,PGSC0003DMC400009388,0.0
Soltu.DM.01G000320.1,PGSC0003DMC400039495,0.0
Soltu.DM.03G025450.1,PGSC0003DMC400031607,0.0
Soltu.DM.06G006430.1,PGSC0003DMC400052259,0.0
Soltu.DM.10G001020.7,PGSC0003DMC400025304,0.0
Soltu.DM.04G020190.1,PGSC0003DMC400006737,1e-88
Soltu.DM.06G019680.1,,Error
Soltu.DM.06G022330.1,PGSC0003DMC400008704,0.0
Soltu.DM.11G011780.1,PGSC0003DMC400065729,2e-63
Soltu.DM.05G011070.1,,Error
Soltu.DM.03G021070.1,PGSC0003DMC400001089 Conserved gene of unknown function,0.0
Soltu.DM.03G013930.1,PGSC0003DMC400054699,6e-20
Soltu.DM.09G021390.2,PGSC0003DMC400018225,0.0
Soltu.DM.05G003770.1,PGSC0003DMC400053146,0.0
Soltu.DM.04G009290.1,PGSC0003DMC400040838,0.0
Soltu.DM.10G015060.3,PGSC0003DMC400011010,0.0
Soltu.DM.11G025990.1,PGSC0003DMC400043990,0.0
Soltu.DM.08G001940.1,PGSC0003DMC400044679,6e-09
Soltu.DM.01G030930.1,PGSC0003DMC400045211 AvrPto-dependent Pto-interacting protein 3,0.0
Soltu.DM.06G027990.1,PGSC0003DMC400046765,0.0
Soltu.DM.08G006370.1,PGSC0003DMC400024257,0.0
Soltu.DM.01G027270.3,PGSC0003DMC400012022,0.0
Soltu.DM.01G000380.1,PGSC0003DMC400039536,0.0
Soltu.DM.10G027920.2,PGSC0003DMC400014300,0.0
Soltu.DM.10G022610.1,PGSC0003DMC400019471,0.0
Soltu.DM.10G026130.4,PGSC0003DMC400048843,0.0
Soltu.DM.07G006690.1,PGSC0003DMC400007327 Gene of unknown function,0.0
Soltu.DM.07G023680.2,PGSC0003DMC400021900,0.0
Soltu.DM.11G004380.1,PGSC0003DMC400049632,3e-06
Soltu.DM.03G032720.1,PGSC0003DMC400024948,0.0
Soltu.DM.06G032870.1,PGSC0003DMC400053028,0.0
Soltu.DM.12G027040.1,PGSC0003DMC400005241,0.0
Soltu.DM.04G011110.1,PGSC0003DMC400047472 Glucosyltransferase,0.0
Soltu.DM.08G015610.1,PGSC0003DMC400040088,0.0
Soltu.DM.06G015610.1,PGSC0003DMC400053635,0.0
Soltu.DM.10G014020.1,PGSC0003DMC400022723,4e-70
Soltu.DM.02G020830.1,PGSC0003DMC400029259,0.0
Soltu.DM.11G008300.1,PGSC0003DMC400044324,0.0
Soltu.DM.06G034380.1,PGSC0003DMC400034960,0.0
Soltu.DM.05G013780.1,PGSC0003DMC400003517,1e-141
Soltu.DM.04G005750.1,PGSC0003DMC400055638,1e-62
Soltu.DM.09G030600.1,PGSC0003DMC400031261,0.0
Soltu.DM.06G002550.2,PGSC0003DMC400035885,1e-170
Soltu.DM.11G024300.1,PGSC0003DMC400032598,0.0
Soltu.DM.12G019310.4,PGSC0003DMC400009388,0.0
Soltu.DM.06G005560.1,PGSC0003DMC400040249,0.0
Soltu.DM.02G015780.1,PGSC0003DMC400049576,0.0
Soltu.DM.09G023250.3,PGSC0003DMC400020127,0.0
Soltu.DM.09G016790.1,PGSC0003DMC400011744,0.0
Soltu.DM.01G051450.1,PGSC0003DMC400032490,0.0
Soltu.DM.10G002890.2,PGSC0003DMC400036850,3e-86
Soltu.DM.09G014510.1,PGSC0003DMC400025296,4e-17
Soltu.DM.06G002640.1,,Error
Soltu.DM.07G000160.2,PGSC0003DMC400005764,0.0
Soltu.DM.05G027050.2,PGSC0003DMC400040576,0.0
Soltu.DM.09G005080.1,PGSC0003DMC400006880,0.0
Soltu.DM.09G016080.1,PGSC0003DMC400032914,4e-75
Soltu.DM.01G026630.1,PGSC0003DMC400011973,0.0
Soltu.DM.01G046780.1,PGSC0003DMC400044854,1e-180
Soltu.DM.08G021950.1,PGSC0003DMC400016392,0.0
Soltu.DM.01G042910.1,PGSC0003DMC400041180,0.0
Soltu.DM.05G026730.1,PGSC0003DMC400040599,0.0
Soltu.DM.01G009540.1,PGSC0003DMC400060526,0.0
Soltu.DM.08G013390.1,PGSC0003DMC400058646,0.0
Soltu.DM.05G022500.1,PGSC0003DMC400047106,0.0
Soltu.DM.08G029860.1,PGSC0003DMC400021424,0.0
Soltu.DM.09G010600.1,PGSC0003DMC400052695,1e-125
Soltu.DM.12G007580.1,PGSC0003DMC400040150,0.0
Soltu.DM.06G015010.2,PGSC0003DMC400011448,3e-31
Soltu.DM.01G007310.1,PGSC0003DMC400067452,1e-134
Soltu.DM.11G022550.3,PGSC0003DMC400014197,0.0
Soltu.DM.01G042470.2,PGSC0003DMC400043152,0.0
Soltu.DM.07G019780.1,PGSC0003DMC400031970,0.0
Soltu.DM.01G030000.1,PGSC0003DMC400003030,1e-170
Soltu.DM.08G020710.1,PGSC0003DMC400038071,0.0
Soltu.DM.07G010530.1,PGSC0003DMC400007844,0.0
Soltu.DM.12G013880.1,PGSC0003DMC400019421,4e-61
Soltu.DM.04G036110.1,PGSC0003DMC400006616,0.0
Soltu.DM.03G010260.3,,Error
Soltu.DM.11G002660.3,PGSC0003DMC400028149,0.0
Soltu.DM.09G011080.1,,Error
Soltu.DM.04G017560.1,PGSC0003DMC400011122,1e-113
Soltu.DM.05G001430.3,PGSC0003DMC400034124,0.0
Soltu.DM.01G016030.1,PGSC0003DMC400031142,0.0
Soltu.DM.09G024730.1,PGSC0003DMC400055445,5e-42
Soltu.DM.05G005780.1,PGSC0003DMC400006048,1e-180
Soltu.DM.03G035720.2,PGSC0003DMC400004672,0.0
Soltu.DM.10G021350.1,PGSC0003DMC400030742,0.0
Soltu.DM.09G025430.1,PGSC0003DMC400010785,0.0
Soltu.DM.01G009170.4,PGSC0003DMC400001660,0.0
Soltu.DM.01G033730.4,PGSC0003DMC400000115,0.0
Soltu.DM.09G017260.4,PGSC0003DMC400048579,0.0
Soltu.DM.01G037430.1,PGSC0003DMC400038948,0.0
Soltu.DM.02G012540.1,,Error
Soltu.DM.09G002630.1,PGSC0003DMC400015716,0.0
Soltu.DM.04G005870.1,PGSC0003DMC400055579,0.0
Soltu.DM.12G025830.1,PGSC0003DMC400000560,1e-132
Soltu.DM.12G018040.1,PGSC0003DMC400003046,0.0
Soltu.DM.04G021290.1,PGSC0003DMC400007464,4e-28
Soltu.DM.11G003390.1,PGSC0003DMC400028333,0.0
Soltu.DM.09G026020.1,PGSC0003DMC400050180,2e-64
Soltu.DM.S000050.1,,Error
Soltu.DM.12G028640.1,PGSC0003DMC400013755,1e-177
Soltu.DM.04G009450.1,PGSC0003DMC400026544,0.0
Soltu.DM.08G019090.1,PGSC0003DMC400051560,1e-176
Soltu.DM.01G001890.2,PGSC0003DMC400055313,0.0
Soltu.DM.08G022620.3,PGSC0003DMC400030632,0.0
Soltu.DM.02G014950.1,PGSC0003DMC400044451,1e-136
Soltu.DM.02G029020.3,PGSC0003DMC400027660,0.0
Soltu.DM.12G028960.2,PGSC0003DMC400013706,0.0
Soltu.DM.12G001000.3,PGSC0003DMC400008235,0.0
Soltu.DM.06G005030.1,PGSC0003DMC400068493,1e-113
Soltu.DM.12G012860.1,PGSC0003DMC400042392,2e-19
Soltu.DM.04G003090.1,PGSC0003DMC400040179,0.0
Soltu.DM.01G022510.1,PGSC0003DMC400018835,0.0
Soltu.DM.02G024940.1,PGSC0003DMC400059242,0.0
Soltu.DM.03G000500.2,PGSC0003DMC400023704,0.0
Soltu.DM.10G011890.1,PGSC0003DMC400060313,0.0
Soltu.DM.08G005780.1,PGSC0003DMC400050879,8e-88
Soltu.DM.05G015410.1,,Error
Soltu.DM.07G003160.1,PGSC0003DMC400048567,0.0
Soltu.DM.12G023030.1,PGSC0003DMC400024312,0.0
Soltu.DM.08G013660.1,PGSC0003DMC400061764,3e-91
Soltu.DM.06G018490.1,PGSC0003DMC400003758,0.0
Soltu.DM.03G011640.1,PGSC0003DMC400060684,0.0
Soltu.DM.12G010710.1,PGSC0003DMC400033291,0.0
Soltu.DM.03G004000.1,PGSC0003DMC400039134,1e-136
Soltu.DM.04G018870.1,PGSC0003DMC400060159,0.0
Soltu.DM.04G026430.1,PGSC0003DMC400001495,0.0
Soltu.DM.01G048270.1,PGSC0003DMC400031925,1e-105
Soltu.DM.07G004690.1,PGSC0003DMC400050052,0.0
Soltu.DM.02G005530.1,PGSC0003DMC400060071,0.0
Soltu.DM.04G030980.1,PGSC0003DMC400016500,0.0
Soltu.DM.10G011940.1,PGSC0003DMC400041167,0.0
Soltu.DM.02G004950.1,PGSC0003DMC400022503,1e-86
Soltu.DM.01G004240.1,PGSC0003DMC400018926,1e-174
Soltu.DM.10G003140.2,PGSC0003DMC400036828,0.0
Soltu.DM.08G028150.1,PGSC0003DMC400021824,0.0
Soltu.DM.02G000990.1,PGSC0003DMC400059208,4e-76
Soltu.DM.08G002430.2,PGSC0003DMC400016861,0.0
Soltu.DM.08G008480.2,,Error
Soltu.DM.04G004610.3,,Error
Soltu.DM.02G023620.2,PGSC0003DMC400006388,0.0
Soltu.DM.08G028930.1,PGSC0003DMC400021479,0.0
Soltu.DM.09G028850.1,PGSC0003DMC400051670,0.0
Soltu.DM.02G001370.1,PGSC0003DMC400034455,0.0
Soltu.DM.03G015260.1,PGSC0003DMC400024455 BCL-2-associated athanogene 7,0.0
Soltu.DM.06G033110.1,PGSC0003DMC400048135,0.0
Soltu.DM.06G011530.1,PGSC0003DMC400029101,0.0
Soltu.DM.05G003960.1,PGSC0003DMC400053121,0.0
Soltu.DM.04G009930.1,PGSC0003DMC400040765,1e-114
Soltu.DM.04G029000.1,PGSC0003DMC400016770,0.0
Soltu.DM.12G023460.1,PGSC0003DMC400024524,0.0
Soltu.DM.12G000530.1,PGSC0003DMC400041250,0.0
Soltu.DM.06G011970.1,PGSC0003DMC400025418,0.0
Soltu.DM.12G027720.1,PGSC0003DMC400033770,9e-60
Soltu.DM.05G010130.2,PGSC0003DMC400020784,0.0
Soltu.DM.10G001410.2,PGSC0003DMC400025414,0.0
Soltu.DM.01G049730.2,PGSC0003DMC400053895,0.0
Soltu.DM.06G015330.1,PGSC0003DMC400011910,0.0
Soltu.DM.01G037780.5,PGSC0003DMC400038935,0.0
Soltu.DM.05G017410.1,PGSC0003DMC400059802,1e-166
Soltu.DM.06G016240.4,PGSC0003DMC400023091,0.0
Soltu.DM.06G017870.1,PGSC0003DMC400024358,0.0
Soltu.DM.04G005860.1,PGSC0003DMC400055581,0.0
Soltu.DM.04G037530.1,PGSC0003DMC400017615,0.0
Soltu.DM.09G024490.1,PGSC0003DMC400055472,0.0
Soltu.DM.01G044900.2,PGSC0003DMC400056036,0.0
Soltu.DM.09G015190.1,PGSC0003DMC400037941,0.0
Soltu.DM.05G021580.1,PGSC0003DMC400012831,1e-163
Soltu.DM.10G006070.1,PGSC0003DMC400056998,3e-06
Soltu.DM.06G025430.1,PGSC0003DMC400007293,1e-161
Soltu.DM.06G004930.1,PGSC0003DMC400057149,1e-152
Soltu.DM.01G030620.1,PGSC0003DMC400058163,0.0
Soltu.DM.10G017710.1,PGSC0003DMC400068724,1e-131
Soltu.DM.08G003410.1,PGSC0003DMC400032211,1e-138
Soltu.DM.01G047930.1,PGSC0003DMC400044924,1e-125
Soltu.DM.11G006780.1,PGSC0003DMC400002306,1e-142
Soltu.DM.03G025250.3,PGSC0003DMC400026705,0.0
Soltu.DM.03G003660.1,PGSC0003DMC400039064,0.0
Soltu.DM.10G028420.2,PGSC0003DMC400061109 Squalene synthase,0.0
Soltu.DM.12G013080.1,,Error
Soltu.DM.05G000810.2,PGSC0003DMC400049340,0.0
Soltu.DM.08G025730.1,PGSC0003DMC400007050,3e-89
Soltu.DM.03G025820.1,PGSC0003DMC400031695,0.0
Soltu.DM.08G004860.1,PGSC0003DMC400010366,0.0
Soltu.DM.04G005420.2,PGSC0003DMC400055643,0.0
Soltu.DM.11G020390.1,PGSC0003DMC400000873,0.0
Soltu.DM.01G050700.2,PGSC0003DMC400002889,0.0
Soltu.DM.11G019760.1,PGSC0003DMC400055979,0.0
Soltu.DM.06G031190.1,PGSC0003DMC400052751,0.0
Soltu.DM.08G002960.1,PGSC0003DMC400007943,0.0
Soltu.DM.S000890.1,,Error
Soltu.DM.01G038600.1,PGSC0003DMC400033047,0.0
Soltu.DM.01G008420.1,,Error
Soltu.DM.10G000510.1,PGSC0003DMC400019916,0.0
Soltu.DM.02G014290.3,PGSC0003DMC400005545,0.0
Soltu.DM.05G006570.1,PGSC0003DMC400030794,1e-98
Soltu.DM.02G028480.1,PGSC0003DMC400062670,1e-142
Soltu.DM.08G027040.1,PGSC0003DMC400005449,0.0
Soltu.DM.01G007860.1,PGSC0003DMC400068199,1e-135
Soltu.DM.10G026130.2,PGSC0003DMC400048843,0.0
Soltu.DM.07G019460.1,,Error
Soltu.DM.09G013290.1,PGSC0003DMC400038015,6e-22
Soltu.DM.03G007440.5,PGSC0003DMC400009823,0.0
Soltu.DM.06G020870.1,PGSC0003DMC400009176,0.0
Soltu.DM.12G003870.2,PGSC0003DMC400050964,0.0
Soltu.DM.08G018790.1,PGSC0003DMC400051529,0.0
Soltu.DM.02G012480.1,PGSC0003DMC400036652,0.0
Soltu.DM.01G015100.1,PGSC0003DMC400005187,2e-34
Soltu.DM.04G004650.2,PGSC0003DMC400043892,0.0
Soltu.DM.03G028620.1,PGSC0003DMC400042599,0.0
Soltu.DM.05G005170.1,PGSC0003DMC400032107,1e-179
Soltu.DM.03G028390.1,PGSC0003DMC400042581,0.0
Soltu.DM.06G022630.3,PGSC0003DMC400008687,0.0
Soltu.DM.06G006400.2,PGSC0003DMC400027595,0.0
Soltu.DM.02G021080.2,PGSC0003DMC400034288,1e-147
Soltu.DM.08G027380.1,,Error
Soltu.DM.03G022590.3,PGSC0003DMC400016064,0.0
Soltu.DM.10G003320.1,PGSC0003DMC400036885,0.0
Soltu.DM.05G022990.2,PGSC0003DMC400047267,0.0
Soltu.DM.06G005180.1,,Error
Soltu.DM.05G008810.2,PGSC0003DMC400010441,0.0
Soltu.DM.05G009430.1,PGSC0003DMC400023857,0.0
Soltu.DM.07G007830.1,PGSC0003DMC400065932,1e-67
Soltu.DM.08G023480.1,PGSC0003DMC400003289,0.0
Soltu.DM.01G050310.1,,Error
Soltu.DM.06G032800.1,PGSC0003DMC400053011,0.0
Soltu.DM.04G009140.1,,Error
Soltu.DM.02G031090.2,PGSC0003DMC400002614,0.0
Soltu.DM.03G008360.1,PGSC0003DMC400068108,4e-87
Soltu.DM.06G019150.4,PGSC0003DMC400035529,0.0
Soltu.DM.07G007300.1,,Error
Soltu.DM.09G009120.3,PGSC0003DMC400011513,0.0
Soltu.DM.05G024140.1,PGSC0003DMC400023157,0.0
Soltu.DM.04G003640.1,PGSC0003DMC400051313,0.0
Soltu.DM.03G002470.1,PGSC0003DMC400009019,0.0
Soltu.DM.10G025930.2,PGSC0003DMC400049037,0.0
Soltu.DM.03G003460.1,PGSC0003DMC400039044,0.0
Soltu.DM.11G008880.1,PGSC0003DMC400007111,0.0
Soltu.DM.12G008410.1,PGSC0003DMC400008899,0.0
Soltu.DM.04G007700.2,PGSC0003DMC400011255,0.0
Soltu.DM.09G005350.1,PGSC0003DMC400006918,0.0
Soltu.DM.10G005720.1,PGSC0003DMC400033665,1e-120
Soltu.DM.10G028310.2,PGSC0003DMC400014377,0.0
Soltu.DM.07G001110.1,PGSC0003DMC400019701,1e-105
Soltu.DM.08G027290.1,PGSC0003DMC400005490,0.0
Soltu.DM.10G000280.1,PGSC0003DMC400019944,0.0
Soltu.DM.05G026640.1,PGSC0003DMC400040605,0.0
Soltu.DM.02G031240.1,PGSC0003DMC400062021,0.0
Soltu.DM.02G032350.1,PGSC0003DMC400002530 Paired amphipathic helix protein Sin3-like 2,0.0
Soltu.DM.08G018380.1,PGSC0003DMC400051508,0.0
Soltu.DM.08G015300.3,PGSC0003DMC400016959,0.0
Soltu.DM.10G006260.1,PGSC0003DMC400042214,0.0
Soltu.DM.05G002190.2,PGSC0003DMC400043552,0.0
Soltu.DM.12G002030.1,PGSC0003DMC400008135,0.0
Soltu.DM.04G012280.1,,Error
Soltu.DM.03G034240.1,PGSC0003DMC400010082,7e-25
Soltu.DM.07G023050.1,PGSC0003DMC400012501 Callose synthase 8,0.0
Soltu.DM.07G013510.1,PGSC0003DMC400023972,4e-10
Soltu.DM.03G015610.1,PGSC0003DMC400019106,0.0
Soltu.DM.10G015540.2,PGSC0003DMC400014516,0.0
Soltu.DM.05G020690.1,,Error
Soltu.DM.02G030720.1,PGSC0003DMC400002464,0.0
Soltu.DM.07G026750.1,PGSC0003DMC400038431,0.0
Soltu.DM.02G014370.1,PGSC0003DMC400005552,0.0
Soltu.DM.09G001740.1,PGSC0003DMC400015641,1e-177
Soltu.DM.02G017770.1,,Error
Soltu.DM.10G004900.1,PGSC0003DMC400039582,0.0
Soltu.DM.10G003130.1,PGSC0003DMC400036899,0.0
Soltu.DM.07G007920.2,,Error
Soltu.DM.07G023990.3,PGSC0003DMC400022007,0.0
Soltu.DM.06G003190.1,PGSC0003DMC400007430,0.0
Soltu.DM.02G003780.1,PGSC0003DMC400065634,0.0
Soltu.DM.05G012120.2,PGSC0003DMC400037933,0.0
Soltu.DM.12G014800.1,PGSC0003DMC400058197,1e-165
Soltu.DM.10G000670.3,PGSC0003DMC400019892,0.0
Soltu.DM.09G005470.2,PGSC0003DMC400006901,0.0
Soltu.DM.08G024250.1,PGSC0003DMC400045577,0.0
Soltu.DM.01G008600.1,PGSC0003DMC400040129,0.0
Soltu.DM.05G002030.1,PGSC0003DMC400043539,0.0
Soltu.DM.08G022990.1,PGSC0003DMC400041892,0.0
Soltu.DM.07G024590.1,,Error
Soltu.DM.04G024030.1,PGSC0003DMC400034232,1e-106
Soltu.DM.10G000190.2,PGSC0003DMC400019995,0.0
Soltu.DM.12G006650.1,PGSC0003DMC400003660,0.0
Soltu.DM.06G014700.1,PGSC0003DMC400028452,0.0
Soltu.DM.09G010130.1,,Error
Soltu.DM.08G025000.1,PGSC0003DMC400008517,0.0
Soltu.DM.12G001670.2,PGSC0003DMC400008176,0.0
Soltu.DM.09G013000.1,,Error
Soltu.DM.02G005390.1,PGSC0003DMC400015232,0.0
Soltu.DM.02G032210.1,PGSC0003DMC400002334,0.0
Soltu.DM.01G011690.1,PGSC0003DMC400062208,1e-33
Soltu.DM.11G009900.1,PGSC0003DMC400016306,9e-52
Soltu.DM.01G050340.1,PGSC0003DMC400002984,0.0
Soltu.DM.09G023810.1,PGSC0003DMC400053237,2e-07
Soltu.DM.10G010110.1,PGSC0003DMC400066287,1e-124
Soltu.DM.03G032220.1,PGSC0003DMC400025039,0.0
Soltu.DM.02G029890.3,PGSC0003DMC400017757 LIM domain containing protein,0.0
Soltu.DM.08G028550.1,PGSC0003DMC400021504,0.0
Soltu.DM.12G029880.2,PGSC0003DMC400026955,0.0
Soltu.DM.08G002290.3,PGSC0003DMC400016839,0.0
Soltu.DM.09G006390.1,PGSC0003DMC400062534,0.0
Soltu.DM.08G026380.1,PGSC0003DMC400016763,1e-118
Soltu.DM.01G028800.1,PGSC0003DMC400054192,0.0
Soltu.DM.11G026290.1,PGSC0003DMC400027202,0.0
Soltu.DM.04G017270.1,PGSC0003DMC400022514 GI15025,1e-141
Soltu.DM.03G031150.1,PGSC0003DMC400024824,0.0
Soltu.DM.08G017080.1,,Error
Soltu.DM.04G006010.1,PGSC0003DMC400067894,7e-29
Soltu.DM.09G007670.1,PGSC0003DMC400063613,0.0
Soltu.DM.01G013420.1,PGSC0003DMC400067755,5e-08
Soltu.DM.01G032070.1,PGSC0003DMC400022598,0.0
Soltu.DM.02G020270.2,PGSC0003DMC400028815,0.0
Soltu.DM.03G027220.1,PGSC0003DMC400043946,0.0
Soltu.DM.06G005990.1,PGSC0003DMC400066095,5e-35
Soltu.DM.09G000610.1,PGSC0003DMC400035340,0.0
Soltu.DM.09G010180.1,,Error
Soltu.DM.05G025120.1,PGSC0003DMC400040721,0.0
Soltu.DM.06G029520.1,PGSC0003DMC400010511,0.0
Soltu.DM.06G029760.1,PGSC0003DMC400012659,0.0
Soltu.DM.08G021530.2,PGSC0003DMC400053794,0.0
Soltu.DM.04G011610.1,PGSC0003DMC400022539,0.0
Soltu.DM.12G005650.2,PGSC0003DMC400027057,0.0
Soltu.DM.05G022390.1,PGSC0003DMC400020655,0.0
Soltu.DM.02G031840.1,PGSC0003DMC400002368,0.0
Soltu.DM.06G033310.1,PGSC0003DMC400034903,0.0
Soltu.DM.05G003780.1,PGSC0003DMC400053140,0.0
Soltu.DM.05G007080.1,PGSC0003DMC400039190,0.0
Soltu.DM.04G023350.1,PGSC0003DMC400028985,1e-114
Soltu.DM.12G025010.1,PGSC0003DMC400000619,0.0
Soltu.DM.01G023430.1,PGSC0003DMC400055194,0.0
Soltu.DM.04G013310.2,PGSC0003DMC400023457,2e-24
Soltu.DM.01G007040.1,,Error
Soltu.DM.06G028680.1,PGSC0003DMC400046903,0.0
Soltu.DM.01G027740.1,PGSC0003DMC400012070,0.0
Soltu.DM.10G021190.1,PGSC0003DMC400030724,0.0
Soltu.DM.05G004250.1,PGSC0003DMC400065337,0.0
Soltu.DM.12G029060.1,PGSC0003DMC400015030,0.0
Soltu.DM.01G003750.1,PGSC0003DMC400042784,2e-62
Soltu.DM.04G001410.1,PGSC0003DMC400013224,0.0
Soltu.DM.06G025900.1,PGSC0003DMC400055854,5e-42
Soltu.DM.04G035060.3,PGSC0003DMC400009139,0.0
Soltu.DM.08G010400.1,PGSC0003DMC400067634,7e-68
Soltu.DM.08G018890.2,PGSC0003DMC400051544,0.0
Soltu.DM.07G008400.1,PGSC0003DMC400057645,0.0
Soltu.DM.03G009820.1,PGSC0003DMC400026331,0.0
Soltu.DM.09G025770.1,,Error
Soltu.DM.04G018670.4,,Error
Soltu.DM.07G020610.2,PGSC0003DMC400035487,0.0
Soltu.DM.08G010500.1,,Error
Soltu.DM.01G010560.1,PGSC0003DMC400023296,0.0
Soltu.DM.06G023910.2,PGSC0003DMC400049688,0.0
Soltu.DM.11G024610.1,PGSC0003DMC400005373,0.0
Soltu.DM.03G013020.1,PGSC0003DMC400021138,1e-121
Soltu.DM.12G004170.1,PGSC0003DMC400051165 Thaliana 60S ribosomal protein L7,0.0
Soltu.DM.08G022800.1,PGSC0003DMC400030587,0.0
Soltu.DM.06G034280.1,PGSC0003DMC400034798,0.0
Soltu.DM.03G030060.1,PGSC0003DMC400033934,0.0
Soltu.DM.06G027770.1,PGSC0003DMC400063133,0.0
Soltu.DM.07G002930.1,PGSC0003DMC400053498,0.0
Soltu.DM.06G016500.1,PGSC0003DMC400023095,0.0
Soltu.DM.02G026330.2,,Error
Soltu.DM.10G012980.1,PGSC0003DMC400066237,0.0
Soltu.DM.01G008860.1,,Error
Soltu.DM.05G012770.1,,Error
Soltu.DM.06G007880.1,PGSC0003DMC400059144,0.0
Soltu.DM.06G030040.3,PGSC0003DMC400012626,0.0
Soltu.DM.01G038640.1,PGSC0003DMC400033050,0.0
Soltu.DM.09G005330.1,PGSC0003DMC400006869,0.0
Soltu.DM.03G024980.1,PGSC0003DMC400026613,0.0
Soltu.DM.08G009950.1,PGSC0003DMC400067063,1e-119
Soltu.DM.04G012430.1,,Error
Soltu.DM.04G012480.1,PGSC0003DMC400062030,1e-12
Soltu.DM.07G004260.1,PGSC0003DMC400039845,0.0
Soltu.DM.03G015010.2,PGSC0003DMC400026100,0.0
Soltu.DM.11G023620.1,PGSC0003DMC400066422,0.0
Soltu.DM.03G022000.1,PGSC0003DMC400032306,0.0
Soltu.DM.08G019440.2,PGSC0003DMC400052362,0.0
Soltu.DM.12G012830.1,PGSC0003DMC400001297,0.0
Soltu.DM.03G033480.2,PGSC0003DMC400009954,0.0
Soltu.DM.04G000130.1,PGSC0003DMC400003440,0.0
Soltu.DM.04G004510.1,PGSC0003DMC400046481,0.0
Soltu.DM.08G012490.1,PGSC0003DMC400037700,0.0
Soltu.DM.01G041920.2,PGSC0003DMC400036044,0.0
Soltu.DM.05G008520.1,PGSC0003DMC400053991,0.0
Soltu.DM.08G029780.1,PGSC0003DMC400021432,0.0
Soltu.DM.04G027930.2,PGSC0003DMC400043473,0.0
Soltu.DM.01G047690.1,,Error
Soltu.DM.01G031150.2,PGSC0003DMC400045075,0.0
Soltu.DM.02G027450.1,PGSC0003DMC400037099,1e-20
Soltu.DM.01G036060.1,PGSC0003DMC400047815,0.0
Soltu.DM.06G033370.2,PGSC0003DMC400034897,5e-73
Soltu.DM.08G017450.1,PGSC0003DMC400019153,0.0
Soltu.DM.11G017090.2,PGSC0003DMC400039774,0.0
Soltu.DM.05G022960.2,PGSC0003DMC400047143,0.0
Soltu.DM.02G026140.2,PGSC0003DMC400045802,1e-131
Soltu.DM.06G008090.4,PGSC0003DMC400028061,0.0
Soltu.DM.01G045290.1,PGSC0003DMC400044638,1e-166
Soltu.DM.04G038180.1,PGSC0003DMC400017529,0.0
Soltu.DM.10G022670.1,PGSC0003DMC400019467,3e-29
Soltu.DM.01G011940.1,PGSC0003DMC400004446,1e-08
Soltu.DM.08G018850.1,PGSC0003DMC400051541,0.0
Soltu.DM.09G025800.5,PGSC0003DMC400002091,0.0
Soltu.DM.10G001060.3,PGSC0003DMC400025378,0.0
Soltu.DM.12G016520.1,PGSC0003DMC400025070,5e-26
Soltu.DM.08G014230.2,PGSC0003DMC400044170,0.0
Soltu.DM.01G025360.5,PGSC0003DMC400009232,0.0
Soltu.DM.04G006830.4,PGSC0003DMC400020361,0.0
Soltu.DM.10G021220.1,PGSC0003DMC400020015,1e-06
Soltu.DM.04G002180.3,PGSC0003DMC400010669,0.0
Soltu.DM.07G009560.1,PGSC0003DMC400048641,1e-130
Soltu.DM.09G010210.1,,Error
Soltu.DM.07G020190.1,PGSC0003DMC400016601,1e-159
Soltu.DM.07G022100.1,PGSC0003DMC400030319,4e-73
Soltu.DM.04G006100.5,PGSC0003DMC400055609,0.0
Soltu.DM.10G015750.1,,Error
Soltu.DM.01G044670.2,PGSC0003DMC400022269,0.0
